ubigeo,department,province,district,total_populated_centers,matched_centers,unmatched_centers,coverage_share,mean_distance_km,median_distance_km,p90_distance_km,max_distance_km,share_over_10km,share_over_20km,share_over_30km,coverage_component,distance_component,remote_tail_component,q2_settlement_access_score,q2_access_level,rank_best_to_worst,rank_worst_to_best
220406,SAN MARTIN,HUALLAGA,TINGO DE SAPOSOA,31.0,31.0,0.0,1.0,6.844382353161636,6.880740798269168,7.55919376657387,8.292171245616508,0.0,0.0,0.0,1.0,0.6647792924579063,1.0,0.7653455047205344,High availability,491,1381
220902,SAN MARTIN,SAN MARTIN,ALBERTO LEVEAU,27.0,27.0,0.0,1.0,7.06412511574831,6.891877301902779,8.439616055588193,8.628349799694773,0.0,0.0,0.0,1.0,0.6645331449293881,1.0,0.7651732014505717,High availability,492,1380
210303,PUNO,CARABAYA,AYAPATA,111.0,111.0,0.0,1.0,9.28304287895008,6.9294470795315695,21.535600996348663,28.591801530346373,0.34234234234234234,0.12612612612612611,0.0,1.0,0.6637053039169651,1.0,0.7645937127418756,High availability,493,1379
090203,HUANCAVELICA,ACOBAMBA,ANTA,69.0,69.0,0.0,1.0,6.777121723412235,6.940832139151613,8.622547936504388,9.319418298494721,0.0,0.0,0.0,1.0,0.6634552111403795,1.0,0.7644186477982656,High availability,494,1378
250304,UCAYALI,PADRE ABAD,NESHUYA,26.0,26.0,0.0,1.0,7.805875552185406,6.962473641829628,14.675138125475442,16.12477592920039,0.34615384615384615,0.0,0.0,1.0,0.662980804670125,1.0,0.7640865632690874,High availability,495,1377
120301,JUNIN,CHANCHAMAYO,CHANCHAMAYO,82.0,82.0,0.0,1.0,7.292824599999244,6.988323190012405,10.946028713742688,20.065734564372484,0.1951219512195122,0.012195121951219513,0.0,1.0,0.662415840006003,1.0,0.763691088004202,High availability,496,1376
120132,JUNIN,HUANCAYO,SAÃO,13.0,13.0,0.0,1.0,7.250089117737209,7.018748238278514,8.619170102916936,9.021338160655684,0.0,0.0,0.0,1.0,0.6617532112969868,1.0,0.7632272479078908,High availability,497,1375
130208,LA LIBERTAD,ASCOPE,CASA GRANDE,45.0,45.0,0.0,1.0,7.353145338879617,7.024845663531202,11.657800438465044,15.07832823294699,0.3333333333333333,0.0,0.0,1.0,0.6616207176124338,1.0,0.7631345023287036,High availability,498,1374
090503,HUANCAVELICA,CHURCAMPA,CHINCHIHUASI,51.0,51.0,0.0,1.0,7.334916061528633,7.027010781223143,9.438895472970158,12.004674182156993,0.09803921568627451,0.0,0.0,1.0,0.6615736950191634,1.0,0.7631015865134143,High availability,499,1373
090601,HUANCAVELICA,HUAYTARA,HUAYTARA,103.0,103.0,0.0,1.0,8.222668377998689,7.027927369568827,15.388559066826636,29.369198642477702,0.3786407766990291,0.02912621359223301,0.0,1.0,0.6615537921344784,1.0,0.7630876544941348,High availability,500,1372
190302,PASCO,OXAPAMPA,CHONTABAMBA,42.0,42.0,0.0,1.0,8.55698791565755,7.06293747121496,17.770621537006843,23.308435676734938,0.38095238095238093,0.07142857142857142,0.0,1.0,0.660795275687095,1.0,0.7625566929809664,High availability,501,1371
021009,ANCASH,HUARI,MASIN,61.0,61.0,0.0,1.0,7.963136404435057,7.06817970706383,11.508905367438063,12.942885874224851,0.22950819672131148,0.0,0.0,1.0,0.6606819828487117,1.0,0.7624773879940981,High availability,502,1370
120425,JUNIN,JAUJA,PARCO,17.0,17.0,0.0,1.0,6.756278915556595,7.086397903753034,8.698284526977215,9.007790070426475,0.0,0.0,0.0,1.0,0.6602888310239485,1.0,0.7622021817167639,High availability,503,1369
100321,HUANUCO,DOS DE MAYO,SHUNQUI,64.0,64.0,0.0,1.0,6.807907715251913,7.119538372291419,9.222392850962452,9.9846044638245,0.0,0.0,0.0,1.0,0.6595759197956343,1.0,0.7617031438569439,High availability,504,1368
100605,HUANUCO,LEONCIO PRADO,LUYANDO,47.0,47.0,0.0,1.0,6.968639857956878,7.121979630049106,10.881111844313311,13.36886057016436,0.14893617021276595,0.0,0.0,1.0,0.6595235190636095,1.0,0.7616664633445266,High availability,505,1367
050509,AYACUCHO,LA MAR,SAMUGARI,30.0,30.0,0.0,1.0,9.627346949946645,7.15381610430471,18.676038167513973,21.17388657803253,0.43333333333333335,0.06666666666666667,0.0,1.0,0.65884159876063,1.0,0.7611891191324409,High availability,506,1366
220605,SAN MARTIN,MARISCAL CACERES,PAJARILLO,87.0,87.0,0.0,1.0,7.852283694893517,7.1814986836525705,12.45071376536098,17.945971825693977,0.28735632183908044,0.0,0.0,1.0,0.6582508133071134,1.0,0.7607755693149794,High availability,507,1365
021602,ANCASH,POMABAMBA,HUAYLLAN,49.0,49.0,0.0,1.0,8.186183067634138,7.190332632921541,11.598782572318175,12.771446622013851,0.22448979591836735,0.0,0.0,1.0,0.6580627049831496,1.0,0.7606438934882047,High availability,508,1364
221003,SAN MARTIN,TOCACHE,POLVORA,87.0,87.0,0.0,1.0,10.147623390270196,6.978478021501535,23.833818546103696,33.76504589814158,0.3793103448275862,0.13793103448275862,0.011494252873563218,1.0,0.6626307990009681,0.9885057471264368,0.7603932834386087,High availability,509,1363
040501,AREQUIPA,CAYLLOMA,CHIVAY,70.0,70.0,0.0,1.0,7.76229121371421,7.209428376627194,13.99366360447586,16.21174774578071,0.2571428571428571,0.0,0.0,1.0,0.6576567764434641,1.0,0.7603597435104248,High availability,510,1362
010108,AMAZONAS,CHACHAPOYAS,HUANCAS,8.0,8.0,0.0,1.0,7.125508377116237,7.216926730613156,8.321252506736142,8.922266232523258,0.0,0.0,0.0,1.0,0.6574976380043279,1.0,0.7602483466030294,High availability,511,1361
130202,LA LIBERTAD,ASCOPE,CHICAMA,34.0,34.0,0.0,1.0,8.804752530933044,7.2290107786996405,19.007269487349436,21.041285787177006,0.3235294117647059,0.029411764705882353,0.0,1.0,0.6572414821892076,1.0,0.7600690375324453,High availability,512,1360
050507,AYACUCHO,LA MAR,SANTA ROSA,47.0,47.0,0.0,1.0,7.120939609023242,7.2326720460558,9.543345468337025,11.123761003202487,0.06382978723404255,0.0,0.0,1.0,0.6571639454463818,1.0,0.7600147618124672,High availability,513,1359
020611,ANCASH,CARHUAZ,YUNGAR,83.0,83.0,0.0,1.0,7.2199955141162695,7.238635237760524,8.44256808882697,10.711641842613906,0.024096385542168676,0.0,0.0,1.0,0.657037733328875,1.0,0.7599264133302125,High availability,514,1358
100313,HUANUCO,DOS DE MAYO,PACHAS,259.0,259.0,0.0,1.0,7.854484886910454,7.256902017420332,14.370422724648337,17.205882230624123,0.38223938223938225,0.0,0.0,1.0,0.656651681125995,1.0,0.7596561767881964,High availability,515,1357
030211,APURIMAC,ANDAHUAYLAS,POMACOCHA,46.0,46.0,0.0,1.0,8.663358501598657,7.28416971088378,14.056980819713676,15.307054910588738,0.391304347826087,0.0,0.0,1.0,0.6560769886863598,1.0,0.7592538920804518,High availability,516,1356
120421,JUNIN,JAUJA,MUQUIYAUYO,8.0,8.0,0.0,1.0,7.43235603373949,7.285381222036567,8.970621879995413,10.963665761420394,0.125,0.0,0.0,1.0,0.65605149885213,1.0,0.7592360491964909,High availability,517,1355
221002,SAN MARTIN,TOCACHE,NUEVO PROGRESO,68.0,68.0,0.0,1.0,8.247659802424598,7.293687483713022,14.74300107500602,18.459173643046835,0.29411764705882354,0.0,0.0,1.0,0.6558768378908664,1.0,0.7591137865236064,High availability,518,1354
120210,JUNIN,CONCEPCION,MATAHUASI,17.0,17.0,0.0,1.0,6.506284539367985,7.301144937055634,8.079226377795079,9.149893198561546,0.0,0.0,0.0,1.0,0.655720174314986,1.0,0.7590041220204902,High availability,519,1353
211105,PUNO,SAN ROMAN,SAN MIGUEL,20.0,20.0,0.0,1.0,7.470509931182642,7.304073822937465,12.29899104672682,14.980820049635383,0.25,0.0,0.0,1.0,0.6556586837921328,1.0,0.7589610786544929,High availability,520,1352
110107,ICA,ICA,PUEBLO NUEVO,28.0,28.0,0.0,1.0,7.287291830489704,7.330084027992488,8.654153729619274,10.252308936576114,0.03571428571428571,0.0,0.0,1.0,0.6551135618747939,1.0,0.7585794933123556,High availability,521,1351
090303,HUANCAVELICA,ANGARAES,CALLANMARCA,16.0,16.0,0.0,1.0,7.1992723244291925,7.3319412371104224,9.05625983969488,10.27098630909167,0.0625,0.0,0.0,1.0,0.6550747036145534,1.0,0.7585522925301873,High availability,522,1350
130904,LA LIBERTAD,SANCHEZ CARRION,CURGOS,59.0,59.0,0.0,1.0,7.157544138499403,7.384006594149989,10.952542796467732,12.430644115709185,0.11864406779661017,0.0,0.0,1.0,0.6539888542526506,1.0,0.7577921979768554,High availability,523,1349
120134,JUNIN,HUANCAYO,SICAYA,14.0,14.0,0.0,1.0,7.508167928582585,7.390891315879935,8.443959975152072,10.165359434559686,0.07142857142857142,0.0,0.0,1.0,0.6538457749343731,1.0,0.7576920424540612,High availability,524,1348
021908,ANCASH,SIHUAS,RAGASH,59.0,59.0,0.0,1.0,7.310854703370521,7.3948320328147155,10.34821503028672,12.494280594998909,0.1694915254237288,0.0,0.0,1.0,0.6537639311845196,1.0,0.7576347518291637,High availability,525,1347
101107,HUANUCO,YAROWILCA,PAMPAMARCA,94.0,94.0,0.0,1.0,7.429682964250432,7.411072880021233,11.918818251209657,15.899076799479598,0.23404255319148937,0.0,0.0,1.0,0.6534270341051998,1.0,0.7573989238736398,High availability,526,1346
020608,ANCASH,CARHUAZ,SAN MIGUEL DE ACO,31.0,31.0,0.0,1.0,7.866018540963432,7.436556061179699,9.830574124059074,13.071894827359985,0.0967741935483871,0.0,0.0,1.0,0.6528997247017294,1.0,0.7570298072912105,High availability,527,1345
010604,AMAZONAS,RODRIGUEZ DE MENDOZA,HUAMBO,41.0,41.0,0.0,1.0,7.237350865607317,7.4450235668146725,10.261313533040576,11.658040461211481,0.14634146341463414,0.0,0.0,1.0,0.652724863772739,1.0,0.7569074046409172,High availability,528,1344
060614,CAJAMARCA,CUTERVO,SOCOTA,54.0,54.0,0.0,1.0,7.884802549726889,7.461231888362927,12.763877437514132,13.403290305869032,0.25925925925925924,0.0,0.0,1.0,0.6523906371179666,1.0,0.7566734459825766,High availability,529,1343
061101,CAJAMARCA,SAN MIGUEL,SAN MIGUEL,104.0,104.0,0.0,1.0,7.930950683418173,7.467771449809362,14.789347472969746,20.16116514206992,0.3173076923076923,0.009615384615384616,0.0,1.0,0.6522559681326154,1.0,0.7565791776928308,High availability,530,1342
130702,LA LIBERTAD,PACASMAYO,GUADALUPE,52.0,52.0,0.0,1.0,6.255426737699774,7.483364224427663,9.933184889597772,11.489711833790624,0.07692307692307693,0.0,0.0,1.0,0.6519352857834877,1.0,0.7563547000484414,High availability,531,1341
100601,HUANUCO,LEONCIO PRADO,RUPA-RUPA,33.0,33.0,0.0,1.0,11.415649002991696,7.504769549911382,24.70079511468689,29.173159425014674,0.3939393939393939,0.30303030303030304,0.0,1.0,0.6514960206569347,1.0,0.7560472144598542,High availability,532,1340
150202,LIMA,BARRANCA,PARAMONGA,64.0,64.0,0.0,1.0,8.916471926152864,7.50786286470858,18.407426697460366,23.025043320667365,0.375,0.0625,0.0,1.0,0.6514326332570548,1.0,0.7560028432799384,High availability,533,1339
060807,CAJAMARCA,JAEN,POMAHUACA,95.0,95.0,0.0,1.0,7.200162247836475,7.524294613450907,11.475686229268222,15.590590616089926,0.2,0.0,0.0,1.0,0.651096304045996,1.0,0.7557674128321972,High availability,534,1338
090304,HUANCAVELICA,ANGARAES,CCOCHACCASA,63.0,63.0,0.0,1.0,7.488304756564436,7.528060878681333,10.201142828706232,11.98515451453673,0.12698412698412698,0.0,0.0,1.0,0.6510193065038227,1.0,0.7557135145526759,High availability,535,1337
090401,HUANCAVELICA,CASTROVIRREYNA,CASTROVIRREYNA,273.0,273.0,0.0,1.0,9.638355049238655,7.52882523758995,22.995807598467504,28.54927390397578,0.38095238095238093,0.15018315018315018,0.0,1.0,0.6510036840980336,1.0,0.7557025788686235,High availability,536,1336
140111,LAMBAYEQUE,CHICLAYO,PICSI,20.0,20.0,0.0,1.0,7.67381788412853,7.537489574098254,9.801219100440804,13.0630796770934,0.1,0.0,0.0,1.0,0.6508266952395577,1.0,0.7555786866676903,High availability,537,1335
130601,LA LIBERTAD,OTUZCO,OTUZCO,170.0,170.0,0.0,1.0,7.963004647023219,7.545477569853431,14.423354665176731,19.591264896297805,0.2647058823529412,0.0,0.0,1.0,0.6506636812472517,1.0,0.7554645768730761,High availability,538,1334
221001,SAN MARTIN,TOCACHE,TOCACHE,92.0,92.0,0.0,1.0,8.47864324435615,7.547949958388763,15.979925247510703,21.87302839405562,0.3695652173913043,0.03260869565217391,0.0,1.0,0.6506132571767569,1.0,0.7554292800237298,High availability,539,1333
120906,JUNIN,CHUPACA,SAN JUAN DE ISCOS,9.0,9.0,0.0,1.0,7.462926178045494,7.567866074077922,7.993884415486709,8.227574619035437,0.0,0.0,0.0,1.0,0.6502076014992453,1.0,0.7551453210494716,High availability,540,1332
120415,JUNIN,JAUJA,MARCO,8.0,8.0,0.0,1.0,7.2473770882773,7.582217173555703,8.249339494157418,8.709233043942838,0.0,0.0,0.0,1.0,0.649915879369205,1.0,0.7549411155584435,High availability,541,1331
040701,AREQUIPA,ISLAY,MOLLENDO,19.0,19.0,0.0,1.0,9.638553287262388,4.894946630154839,34.37857227303964,36.74416568617627,0.2631578947368421,0.15789473684210525,0.15789473684210525,1.0,0.7153858631384711,0.8421052631578947,0.753401683144298,High availability,542,1330
140118,LAMBAYEQUE,CHICLAYO,POMALCA,21.0,21.0,0.0,1.0,7.989743185044996,7.70414110472516,11.217435809787474,11.63228795480786,0.19047619047619047,0.0,0.0,1.0,0.6474569673989127,1.0,0.7532198771792389,High availability,543,1329
090113,HUANCAVELICA,HUANCAVELICA,NUEVO OCCORO,157.0,157.0,0.0,1.0,7.781089765647714,7.710193515706401,11.61245048362574,13.170000925742123,0.28662420382165604,0.0,0.0,1.0,0.6473358038808188,1.0,0.7531350627165732,High availability,544,1328
120124,JUNIN,HUANCAYO,PARIAHUANCA,92.0,92.0,0.0,1.0,9.171727310962758,7.508705229409937,15.99484013780382,31.42193832389181,0.2826086956521739,0.06521739130434782,0.010869565217391304,1.0,0.6514153757318486,0.9891304347826086,0.7527298934470765,High availability,545,1327
220911,SAN MARTIN,SAN MARTIN,PAPAPLAYA,24.0,24.0,0.0,1.0,8.423792560649316,7.752019155261421,14.530081912330695,16.45234718882385,0.2916666666666667,0.0,0.0,1.0,0.6465007884906444,1.0,0.752550551943451,High availability,546,1326
120416,JUNIN,JAUJA,MASMA,13.0,13.0,0.0,1.0,8.165748924348055,7.7565820815374975,10.309029600460464,10.611124417650904,0.15384615384615385,0.0,0.0,1.0,0.6464099348484509,1.0,0.7524869543939156,High availability,547,1325
200109,PIURA,PIURA,LA ARENA,47.0,47.0,0.0,1.0,7.635167034715881,7.764566810567998,9.267559454607209,11.352777844136714,0.0425531914893617,0.0,0.0,1.0,0.6462510626283102,1.0,0.7523757438398171,High availability,548,1324
040313,AREQUIPA,CARAVELI,YAUCA,17.0,17.0,0.0,1.0,6.906008904893227,7.803607155714192,11.372649410867488,11.406577942347083,0.47058823529411764,0.0,0.0,1.0,0.6454763545720376,1.0,0.7518334482004263,High availability,549,1323
020101,ANCASH,HUARAZ,HUARAZ,221.0,221.0,0.0,1.0,7.266999550919497,7.807277473432071,10.424874811398936,13.967899002851079,0.15384615384615385,0.0,0.0,1.0,0.6454036983474978,1.0,0.7517825888432483,High availability,550,1322
030406,APURIMAC,AYMARAES,COTARUSE,263.0,263.0,0.0,1.0,9.82514790275092,7.818755532777155,19.909762299977686,27.62678144983297,0.3916349809885932,0.09885931558935361,0.0,1.0,0.6451766782633032,1.0,0.7516236747843121,High availability,551,1321
150810,LIMA,HUAURA,SANTA MARIA,37.0,37.0,0.0,1.0,7.583781855961134,7.820237253061971,12.98991337462211,14.292475618916116,0.35135135135135137,0.0,0.0,1.0,0.6451473934285978,1.0,0.7516031754000184,High availability,552,1320
190106,PASCO,PASCO,PALLANCHACRA,53.0,53.0,0.0,1.0,7.418275362207682,7.843598072610093,9.430561596247703,11.63614586145716,0.07547169811320754,0.0,0.0,1.0,0.6446863374554624,1.0,0.7512804362188237,High availability,553,1319
050708,AYACUCHO,PARINACOCHAS,UPAHUACHO,147.0,147.0,0.0,1.0,8.612369120882098,7.845523746762432,14.355505001275212,19.35613808533882,0.3197278911564626,0.0,0.0,1.0,0.6446483861375318,1.0,0.7512538702962722,High availability,554,1318
090709,HUANCAVELICA,TAYACAJA,HUARIBAMBA,32.0,32.0,0.0,1.0,7.3896349402633685,7.848602118226797,9.812448992555895,10.974444104357293,0.0625,0.0,0.0,1.0,0.6445877345393742,1.0,0.7512114141775619,High availability,555,1317
190113,PASCO,PASCO,YANACANCHA,98.0,98.0,0.0,1.0,6.8489333988992005,7.852321026163417,10.922901540571978,11.631462750462255,0.17346938775510204,0.0,0.0,1.0,0.644514490911158,1.0,0.7511601436378106,High availability,556,1316
021307,ANCASH,MARISCAL LUZURIAGA,LUCMA,58.0,58.0,0.0,1.0,8.504684500150326,7.862315229497849,12.313096644203307,13.50121696634427,0.39655172413793105,0.0,0.0,1.0,0.6443178081393195,1.0,0.7510224656975236,High availability,557,1315
101003,HUANUCO,LAURICOCHA,JIVIA,117.0,117.0,0.0,1.0,7.70763145471998,7.873034434981516,9.874916249582286,10.749737253192523,0.042735042735042736,0.0,0.0,1.0,0.6441071039230606,1.0,0.7508749727461423,High availability,558,1314
010111,AMAZONAS,CHACHAPOYAS,LEVANTO,32.0,32.0,0.0,1.0,8.65876970259124,7.87760187576822,11.803616459200585,14.310311207815136,0.15625,0.0,0.0,1.0,0.6440174004327237,1.0,0.7508121803029065,High availability,559,1313
130703,LA LIBERTAD,PACASMAYO,JEQUETEPEQUE,46.0,46.0,0.0,1.0,7.767597260243794,7.912040051100229,9.156307280272202,10.345289248659254,0.021739130434782608,0.0,0.0,1.0,0.6433425247172684,1.0,0.7503397673020878,High availability,560,1312
050107,AYACUCHO,HUAMANGA,PACAYCASA,17.0,17.0,0.0,1.0,7.849469476863213,7.9231700617781655,9.493125913807244,10.714671333160661,0.058823529411764705,0.0,0.0,1.0,0.64312497038325,1.0,0.750187479268275,High availability,561,1311
061302,CAJAMARCA,SANTA CRUZ,ANDABAMBA,13.0,13.0,0.0,1.0,7.956892092607431,7.924569986078061,8.532739020392334,9.335029644500056,0.0,0.0,0.0,1.0,0.643097625778307,1.0,0.7501683380448149,High availability,562,1310
160206,LORETO,ALTO AMAZONAS,LAGUNAS,65.0,65.0,0.0,1.0,10.683524222605335,7.025806821327746,22.22854055600674,48.218878720296814,0.35384615384615387,0.16923076923076924,0.046153846153846156,1.0,0.6615998413698874,0.9538461538461538,0.7492737351127673,High availability,563,1309
131007,LA LIBERTAD,SANTIAGO DE CHUCO,SANTA CRUZ DE CHUCA,35.0,35.0,0.0,1.0,8.544361903290604,8.002014548412687,14.484538639670825,16.482805856560752,0.2857142857142857,0.0,0.0,1.0,0.6415915514343704,1.0,0.7491140860040593,High availability,564,1308
210302,PUNO,CARABAYA,AJOYANI,179.0,179.0,0.0,1.0,8.42947313526541,8.003688133674805,13.850242716156377,18.045108780736637,0.39106145251396646,0.0,0.0,1.0,0.6415591482194329,1.0,0.749091403753603,High availability,565,1307
021207,ANCASH,HUAYLAS,PUEBLO LIBRE,75.0,75.0,0.0,1.0,7.912695720300119,8.173835895941034,9.778172820600416,11.041279727683404,0.06666666666666667,0.0,0.0,1.0,0.6382958667808487,1.0,0.746807106746594,High availability,566,1306
190205,PASCO,DANIEL ALCIDES CARRION,SAN PEDRO DE PILLAO,69.0,69.0,0.0,1.0,8.499992574551614,8.180678204112187,11.690222119329793,14.27390143858526,0.2463768115942029,0.0,0.0,1.0,0.6381659066646639,1.0,0.7467161346652647,High availability,567,1305
021008,ANCASH,HUARI,HUANTAR,28.0,28.0,0.0,1.0,7.87466214020436,8.198432851335292,10.43341127870176,14.433392399506848,0.17857142857142858,0.0,0.0,1.0,0.6378291330852999,1.0,0.7464803931597099,High availability,568,1304
120117,JUNIN,HUANCAYO,HUALHUAS,8.0,8.0,0.0,1.0,8.072924008792208,8.198559733585446,8.461475835099641,8.496978517537245,0.0,0.0,0.0,1.0,0.6378267286983019,1.0,0.7464787100888113,High availability,569,1303
130401,LA LIBERTAD,CHEPEN,CHEPEN,45.0,45.0,0.0,1.0,8.797569729671327,8.200060132255585,14.604298678105081,16.852066622798624,0.4222222222222222,0.0,0.0,1.0,0.6377982990323232,1.0,0.7464588093226262,High availability,570,1302
021203,ANCASH,HUAYLAS,HUATA,65.0,65.0,0.0,1.0,7.957177866346134,8.23564687422075,9.558354776209203,10.057335866771586,0.046153846153846156,0.0,0.0,1.0,0.6371253544461969,1.0,0.7459877481123378,High availability,571,1301
150510,LIMA,CAÃETE,NUEVO IMPERIAL,42.0,42.0,0.0,1.0,9.540095417153227,8.24474239156226,15.614754591381235,21.239657501871964,0.2857142857142857,0.023809523809523808,0.0,1.0,0.636953774448108,1.0,0.7458676421136755,High availability,572,1300
021906,ANCASH,SIHUAS,HUAYLLABAMBA,56.0,56.0,0.0,1.0,8.230101278142449,8.255416850805616,9.788917983990322,11.2851661156843,0.08928571428571429,0.0,0.0,1.0,0.6367526240960135,1.0,0.7457268368672094,High availability,573,1299
050113,AYACUCHO,HUAMANGA,TAMBILLO,66.0,66.0,0.0,1.0,7.574317077820938,8.291663036660482,10.364297727278634,11.344953289558292,0.15151515151515152,0.0,0.0,1.0,0.6360713252466172,1.0,0.7452499276726321,High availability,574,1298
130602,LA LIBERTAD,OTUZCO,AGALLPAMPA,114.0,114.0,0.0,1.0,9.671363459774575,8.291843305067278,16.069626339826318,20.269183556218145,0.35964912280701755,0.008771929824561403,0.0,1.0,0.6360679434904362,1.0,0.7452475604433053,High availability,575,1297
080103,CUSCO,CUSCO,POROY,29.0,29.0,0.0,1.0,8.178946873273803,8.293614658188984,9.069637757693549,9.263259164817343,0.0,0.0,0.0,1.0,0.6360347171727201,1.0,0.745224302020904,High availability,576,1296
150604,LIMA,HUARAL,AUCALLAMA,75.0,75.0,0.0,1.0,10.160565229638797,8.001477581837124,20.207326930175967,32.866241284090115,0.24,0.10666666666666667,0.013333333333333334,1.0,0.6416019492193503,0.9866666666666667,0.7451213644535452,High availability,577,1295
061304,CAJAMARCA,SANTA CRUZ,CHANCAYBAÃOS,34.0,34.0,0.0,1.0,9.247834621381571,8.315175785155883,16.229677626964605,19.61682399379097,0.38235294117647056,0.0,0.0,1.0,0.6356307892851562,1.0,0.7449415524996092,High availability,578,1294
220505,SAN MARTIN,LAMAS,CUÃUMBUQUI,27.0,27.0,0.0,1.0,8.990686254062739,8.315510584208788,15.872135470963208,17.52023157890641,0.48148148148148145,0.0,0.0,1.0,0.6356245245069798,1.0,0.7449371671548859,High availability,579,1293
220510,SAN MARTIN,LAMAS,TABALOSOS,65.0,65.0,0.0,1.0,8.02350637025568,8.369030958079799,11.227849148811929,12.935930163618153,0.35384615384615387,0.0,0.0,1.0,0.6346259322082166,1.0,0.7442381525457515,High availability,580,1292
